timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),,,Eddy 
9/6/2021,0,16.84548611,24.6,12.9,,0,1.724931084
9/7/2021,0,16.96909722,25.3,13.2,,0,1.724931084
9/8/2021,0,18.71909722,28,12.6,,0,1.724931084
9/9/2021,0,17.60381944,24,14,,0,1.724931084
9/10/2021,0,16.76354167,24.4,11.1,,0,1.724931084
9/11/2021,0,16.3,23.9,10.9,,0,1.724931084
9/12/2021,0,18.00243056,27.6,12.8,,0,1.724931084
9/13/2021,0,17.73472222,26.4,12.8,,0.034,1.724931084
9/14/2021,0,17.81597222,27.4,12.6,,0,1.724931084
9/15/2021,0,19.04826389,28.5,13,,0,1.724931084
9/16/2021,0,18.26944444,26.4,13.4,,0.034,1.724931084
9/17/2021,0,19.75486111,29.9,12.8,,0.119,1.724931084
9/18/2021,0,19.38923611,27.3,13.4,,0,1.724931084
9/19/2021,0,19.48159722,29.4,12,,0.017,1.724931084
9/20/2021,0,18.39930556,27.3,11.7,,0,1.724931084
9/21/2021,0,17.821875,25.4,12.3,,0.085,1.724931084
9/22/2021,0,18.90520833,27.6,13.7,,0,1.724931084
9/23/2021,0,18.12569444,26.5,13.6,,0.051,1.724931084
9/24/2021,0,18.19201389,26.6,13.2,,0,1.724931084
9/25/2021,0,18.59652778,26.8,12.9,,0,1.724931084
9/26/2021,0,18.39305556,27.5,12.8,,0,1.724931084
9/27/2021,0,19.17847222,29.4,11.4,,0.068,1.724931084
9/28/2021,0,19.48333333,29.4,12.6,,0,1.724931084
9/29/2021,0,20.09652778,31.1,12.4,,0.068,1.724931084
9/30/2021,0,19.94583333,29,15.3,,0,1.724931084
10/1/2021,0,19.14236111,27.4,13.2,,0,1.724931084
10/2/2021,0,19.72777778,30,12.5,,0.034,1.724931084
10/3/2021,1.906,18.74340278,29.8,12.2,,8.348,1.724931084
10/4/2021,0,19.69444444,29.3,13.8,,4.285,1.724931084
10/5/2021,0,19.81354167,30.5,12.3,,0,1.724931084
10/6/2021,0,19.87638889,31.2,12.3,,0,1.724931084
10/7/2021,0,20.18506944,30.7,12.7,,0.017,1.724931084
10/8/2021,0,20.19652778,29.1,14.6,,0,1.724931084
10/9/2021,0,17.96076389,23.6,15,,0,1.724931084
10/10/2021,0,19.09270833,27.7,13.8,,0,1.724931084
10/11/2021,0,17.53819444,24.4,12.5,,0,1.724931084
10/12/2021,0,19.06770833,28.8,12,,0.017,1.724931084
10/13/2021,0,17.66597222,24.2,12.8,,0.017,1.724931084
10/14/2021,0,19.9,28.2,12.8,,0,1.724931084
10/15/2021,0,19.98263889,28,13.6,,0,1.724931084
10/16/2021,0,20.08298611,28.9,14.3,,0.102,1.724931084
10/17/2021,0,19.98263889,29.2,12.9,,0.221,1.724931084
10/18/2021,0,20.46111111,29.6,13.6,,0.017,1.724931084
10/19/2021,0,20.00277778,27.5,14.2,,0,1.724931084
10/20/2021,0,18.93020833,25.9,14.2,,0,1.724931084
10/21/2021,0,18.80763889,24.3,13.5,,0,1.724931084
10/22/2021,0,19.94895833,30,12.6,,0,1.724931084
10/23/2021,0,21.30277778,30.3,13.4,,0,1.724931084
10/24/2021,0,21.25868056,30.8,14.3,,0,1.724931084
10/25/2021,0,20.73333333,29.7,14.5,,0.051,1.724931084
10/26/2021,0,20.58784722,29,14.5,,0.034,1.724931084
10/27/2021,0,19.00659722,27.5,13.4,,0,1.724931084
10/28/2021,0,19.88541667,30,12.2,,0.068,1.724931084
10/29/2021,0,20.43020833,30.3,12.8,,0,1.724931084
10/30/2021,0,19.84131944,27.1,14.9,,1.462,1.724931084
10/31/2021,0,20.84444444,29.4,14.3,,0,1.724931084
11/1/2021,0,20.84131944,29.5,15.4,,0,1.724931084
11/2/2021,0,20.49652778,29.6,14.7,,0,1.724931084
11/3/2021,0,20.48090278,30.5,15.3,,0.034,1.724931084
11/4/2021,0,21.07951389,29.9,15.4,,0.051,1.724931084
11/5/2021,0,20.76215278,29.2,15.6,,0,1.724931084
11/6/2021,0,20.42361111,28.9,14.9,,0.034,1.724931084
11/7/2021,0,21.35763889,31.5,13.8,,0.051,1.724931084
11/8/2021,0,20.55381944,30.5,13.4,,0.085,1.724931084
11/9/2021,0,21.44097222,30.5,13.7,,0.068,1.724931084
11/10/2021,0.034,19.70243056,29.3,15.1,,0.017,1.724931084
11/11/2021,0,20.65451389,29.4,14.8,,0,1.724931084
11/12/2021,0,20.64965278,30.4,13.5,,0.034,1.724931084
11/13/2021,0,20.26458333,28.7,15.1,,0.017,1.724931084
11/14/2021,0,19.77534722,30.5,14.6,,0.017,1.724931084
11/15/2021,0,20.13194444,28.4,14.3,,0.051,1.724931084
11/16/2021,0,20.10798611,29,14.8,,0.034,1.724931084
11/17/2021,0,20.38472222,29.5,13.9,,0.051,1.724931084
11/18/2021,0,21.01145833,30.6,15.4,,0.017,1.724931084
11/19/2021,0,21.46423611,31.2,16.1,,0,1.724931084
11/20/2021,0.136,20.38541667,30.2,15.9,,0.357,1.724931084
11/21/2021,4.937,19.85104167,29.3,15.6,,6.141,1.724931084
11/22/2021,0.017,20.08194444,28.2,14.6,,1.445,1.724931084
11/23/2021,0,21.10486111,29.6,14.9,,0.051,1.724931084
11/24/2021,0,22.04236111,31.2,15.4,,0,1.724931084
11/25/2021,0,21.34479167,30.1,15.7,,0.068,1.724931084
11/26/2021,7.845,20.32430556,28.4,14.8,,14.819,1.724931084
11/27/2021,13.381,17.98402778,24,14.1,,16.016,1.724931084
11/28/2021,11.838,18.81458333,27.2,12.9,,13.046,1.724931084
11/29/2021,7.805,18.48854167,26.1,15.2,,6.189,1.724931084
11/30/2021,36.503,16.79166667,23.6,12.8,,50.943,1.724931084
12/1/2021,13.187,18.72847222,25.9,14.3,,5.576,1.724931084
12/2/2021,12.655,16.89479167,22.1,15,,12.112,1.724931084
12/3/2021,14.003,17.19444444,22.6,14.1,,9.523,1.724931084
12/4/2021,0.255,17.49652778,24.7,14.2,,5.274,1.724931084
12/5/2021,0.017,17.33263889,25.1,14,,1.888,1.724931084
12/6/2021,0,18.32743056,24.7,14.7,,0.289,1.724931084
12/7/2021,0,18.83090278,26.3,14.7,,0.119,1.724931084
12/8/2021,0,19.53611111,28,15.2,,0.051,1.724931084
12/9/2021,0,18.94513889,26.4,15.3,,0.748,1.724931084
12/10/2021,0,18.61423611,24.5,15.2,,0.085,1.724931084
12/11/2021,0,18.35138889,25.4,14,,0.153,1.724931084
12/12/2021,0,18.096875,24,13.6,,0.068,1.724931084
12/13/2021,0,18.10694444,24.9,15.3,,0.119,1.724931084
12/14/2021,0,17.84826389,24,15.2,,0.051,1.724931084
12/15/2021,0,18.11875,25,15.1,,0.663,1.724931084
12/16/2021,0,17.53645833,24.6,14.7,,8.891,1.724931084
12/17/2021,0,17.34965278,23.3,14.8,,3.249,1.724931084
12/18/2021,0,19.10034722,25.1,15.1,,7.863,1.724931084
12/19/2021,0,18.86041667,25.4,15.2,,4.438,1.724931084
12/20/2021,0,19.03888889,24.8,16.1,,12.748,1.724931084
12/21/2021,0,17.81076389,24.1,14.3,,15.921,1.724931084
12/22/2021,0,17.315625,22.2,14.1,,10.432,1.724931084
12/23/2021,0,18.17569444,23.5,15.1,,3.42,1.724931084
12/24/2021,0,19.01458333,25.4,14.2,,0.697,1.724931084
12/25/2021,0,17.91319444,25.1,15,,22.689,1.724931084
12/26/2021,0,17.78194444,24,14.8,,2.738,1.724931084
12/27/2021,0,18.32048611,24.5,14.7,,0.51,1.724931084
12/28/2021,0,17.99826389,25.8,14,,1.701,1.724931084
12/29/2021,0,19.1,26.6,14.3,,0.17,1.724931084
12/30/2021,0,19.04791667,25.5,14.1,,0.17,1.724931084
12/31/2021,0,18.08923611,24.6,13.5,,0.255,1.724931084
1/1/2022,0,18.48368056,25.9,13.1,,0.17,1.724931084
1/2/2022,0,18.94444444,26.1,13.9,,0.085,1.724931084
1/3/2022,0,18.20381944,25.3,12.8,,0.306,1.724931084
1/4/2022,0,18.871875,27.5,12.1,,0.204,1.724931084
1/5/2022,0,18.68923611,26.5,13.8,,0.221,1.724931084
1/6/2022,0,18.63888889,25.9,14.6,,0.085,1.724931084
1/7/2022,0,19.25277778,25.6,15,,0.119,1.724931084
1/8/2022,0,18.76423611,26,13.7,,0.238,1.724931084
1/9/2022,0,18.49756944,25.7,13.6,,0.204,1.724931084
1/10/2022,0,18.88194444,27,12.5,,0.204,1.724931084
1/11/2022,0,17.97256944,24.7,13.5,,0.187,1.724931084
1/12/2022,0,17.99444444,24.7,13.4,,0.068,1.724931084
1/13/2022,0,19.19930556,26.9,13.6,,0,1.724931084
1/14/2022,0,19.82638889,28.3,13,,0,1.724931084
1/15/2022,0,18.94444444,27.5,14.2,,0.034,1.724931084
1/16/2022,0,20.66006944,28.7,14,,0.085,1.724931084
1/17/2022,1.836,17.24097222,24.2,14.8,,3.876,1.724931084
1/18/2022,0,18.62152778,26.6,14.7,,0,1.724931084
1/19/2022,0,19.39201389,26.9,15,,0,1.724931084
1/20/2022,0.051,20.10590278,28.6,14.2,,0,1.724931084
1/21/2022,1.088,18.42118056,24.8,15.6,,2.552,1.724931084
1/22/2022,0,19.29861111,27.6,14.3,,0,1.724931084
1/23/2022,0,18.94305556,27.8,13,,0,1.724931084
1/24/2022,0,19.82048611,27.9,14.1,,0,1.724931084
1/25/2022,0,19.68229167,26.9,15,,0,1.724931084
1/26/2022,0,18.84375,27.4,13.1,,0,1.724931084
1/27/2022,0,19.06388889,28,12.9,,0,1.724931084
1/28/2022,0.051,20.59270833,30.7,12.6,,0.051,1.724931084
1/29/2022,0.068,19.36215278,27.3,14.1,,0,1.724931084
1/30/2022,0.136,19.56875,27.3,13.3,,0.068,1.724931084
1/31/2022,0,20.13229167,28.1,14.6,,0,1.724931084
2/1/2022,0,20.43170732,27.5,15.4,,0,1.724931084
2/2/2022,0,20.571875,28.2,14.9,,0,1.724931084
2/3/2022,0,18.83576389,24.8,14.9,,0,1.724931084
2/4/2022,0,19.82395833,28.3,14,,0.085,1.724931084
2/5/2022,0,20.62152778,30.6,14,,7.142,1.724931084
2/6/2022,0,21.13402778,29.9,15.4,,3.676,1.724931084
2/7/2022,0,19.35,27,15,,23.108,1.724931084
2/8/2022,0,19.17326389,27.3,14.4,,0.068,1.724931084
2/9/2022,0,19.25798611,27.7,13.6,,0,1.724931084
2/10/2022,0,20.65972222,29.7,14.1,,0,1.724931084
2/11/2022,0,20.54097222,29,13.7,,0,1.724931084
2/12/2022,0,20.43680556,28.6,14.3,,0,1.724931084
2/13/2022,0,21.31631944,30.7,14.7,,0,1.724931084
2/14/2022,0,20.47152778,28.7,13.5,,0,1.724931084
2/15/2022,0,19.603125,26.6,14.6,,0,1.724931084
2/16/2022,0,21.19027778,29,14.7,,0,1.724931084
2/17/2022,0,21.99479167,29.9,15.2,,0,1.724931084
2/18/2022,8.374,20.21875,26.7,14.3,,13.535,1.724931084
2/19/2022,0,20.51493056,28.3,15.2,,0.085,1.724931084
2/20/2022,0.306,20.79375,29.1,15.5,,0.391,1.724931084
2/21/2022,0,20.20381944,27.3,15.4,,0.017,1.724931084
2/22/2022,6.996,18.32638889,25.8,15.5,,37.406,1.724931084
2/23/2022,12.476,18.60277778,25.6,14.9,,13.065,1.724931084
2/24/2022,0.051,18.32013889,22.5,14.9,,0.068,1.724931084
2/25/2022,0,18.640625,24.1,15.1,,0.051,1.724931084
2/26/2022,0,19.99409722,27.6,14.4,,0.102,1.724931084
2/27/2022,0,20.67708333,28.1,14.6,,0.068,1.724931084
2/28/2022,0,20.71909722,27.5,14.4,,0.068,1.724931084
3/1/2022,0,20.19791667,26.8,15.4,,0.034,1.724931084
3/2/2022,0,19.83541667,26.6,13.9,,0.034,1.724931084
3/3/2022,0,21.29652778,27.7,14.6,,0,1.724931084
3/4/2022,0,20.97708333,28,14.6,,0,1.724931084
3/5/2022,0,20.42604167,28.1,13.6,,0,1.724931084
3/6/2022,0,20.28333333,28.2,13.9,,0.034,0
3/7/2022,0,20.38715278,28.4,13.8,,0,0
3/8/2022,0,20.87569444,28.6,14.9,,0.017,0
3/9/2022,0,20.59027778,28.8,14.8,,0.034,0
3/10/2022,0,20.57638889,28.9,14.6,,0.017,0
3/11/2022,0,20.99756944,28.6,14.7,,0,0
3/12/2022,0,20.95520833,29.2,14.3,,0.068,0
3/13/2022,0,21.84097222,30.6,14.1,,0,0
3/14/2022,0,21.71284722,30.3,15.1,,0,0
3/15/2022,0,22.09756944,29.8,14.9,,0,0
3/16/2022,0,22.24375,30.2,16,,0,0
3/17/2022,0,21.40694444,29.9,15.7,,0.034,0
3/18/2022,0,20.59340278,28.5,14.6,,0.102,0
3/19/2022,0,21.41458333,29.1,14.9,,0.085,0
3/20/2022,0,21.94097222,29.9,15.2,,0,0
3/21/2022,0,21.50486111,28.7,15.5,,0.034,0
3/22/2022,0,21.16041667,28.3,15.1,,0,0
3/23/2022,0,21.60729167,30.3,13.7,,0.068,0
3/24/2022,0,21.75,29.2,15.8,,0.017,0
3/25/2022,7.95,21.56944444,30.5,15.1,,3.708,0
3/26/2022,1.343,20.57638889,27.2,14.9,,0.884,4.5
3/27/2022,5.187,20.39513889,26.9,15.6,,19.268,0
3/28/2022,12.214,19.79618056,26.2,14.9,,22.182,0
3/29/2022,0,20.03263889,26.2,16.2,,8.212,0
3/30/2022,0,19.15451389,24.3,14.7,,0.068,0
3/31/2022,0,19.79375,25.7,15.8,,0,0
4/1/2022,1.038,18.40347222,23.2,15.6,,0.17,0
4/2/2022,0.017,19.21145833,25.4,15.8,,1.497,0
4/3/2022,0,19.39791667,26.1,15.4,,0.034,0
4/4/2022,0,20.48020833,27.4,15.3,,0.085,0
4/5/2022,0,21.03229167,27.8,16,,0.034,0
4/6/2022,0,20.83159722,27.2,16.4,,0.051,0
4/7/2022,0,20.53854167,27.5,15.7,,0.034,0
4/8/2022,0,20.27916667,27.5,15.4,,0.051,0
4/9/2022,0,20.56006944,27.7,15.5,,0.051,0
4/10/2022,0,20.02569444,26.5,14.9,,0.102,0
4/11/2022,0,20.60034722,27.2,14.6,,0.068,0
4/12/2022,0,20.75069444,28.2,14.2,,0.085,0
4/13/2022,0,20.884375,28.6,16.2,,0.068,0
4/14/2022,0.765,20.84548611,27.8,15.8,,0.085,0
4/15/2022,0,20.69965278,27.4,15.9,,0.034,0
4/16/2022,0,21.13680556,28.4,15.5,,0.051,0
4/17/2022,4.713,19.93888889,29.1,15.1,,2.041,1.3
4/18/2022,0,20.41979167,26.9,16.1,,0,0
4/19/2022,2.213,20.315625,27.6,14.7,,2.28,1.5
4/20/2022,15.972,18.20625,24.3,13.5,,29.253,45.9
4/21/2022,0,19.62395833,26.3,15.6,,0.017,0
4/22/2022,21.13,17.63888889,24.5,15.2,,8.823,15.8
4/23/2022,0.731,18.559375,24.1,15.4,,0.663,3.6
4/24/2022,1.736,18.66076389,23.7,15.4,,1.02,0.7
4/25/2022,0,18.90173611,25,14.6,,0.017,0
4/26/2022,0,19.54618056,25.8,15.7,,0.017,0
4/27/2022,0,19.46076389,25.6,15.9,,0.034,0
4/28/2022,18.948,18.03854167,22.9,15.3,,15.874,3.8
4/29/2022,0.697,18.66944444,24.1,15.6,,0.867,5.2
4/30/2022,0,19.09930556,25.1,15.1,,0.136,0
5/1/2022,3.234,18.64201389,23.7,15.3,,3.386,5
5/2/2022,0,19.19965278,25.1,15.9,,0,0
5/3/2022,0.085,17.77951389,23.9,14.5,,2.586,0.4
5/4/2022,0.051,17.96145833,23.8,13.8,,0.187,0
5/5/2022,0,17.99340278,22.1,15,,0.306,0.1
5/6/2022,0,18.04930556,23.8,14.4,,0,0
5/7/2022,0.034,18.659375,24.9,15,,0.017,0
5/8/2022,0,19.38506944,26.8,14.9,,0,0
5/9/2022,0,19.77604167,27.1,14.7,,0.017,0
5/10/2022,0,19.36840278,26.9,14.5,,0.085,0
5/11/2022,0,19.74027778,27.1,14.8,,0,0
5/12/2022,0,19.18506944,27.2,14,,0,0
5/13/2022,0,19.09097222,27.3,13.4,,0.102,0
5/14/2022,0,19.38333333,27.5,14.5,,0,0
5/15/2022,0,18.75173611,26,13.2,,0,0
5/16/2022,0,17.68159722,24.3,13,,0,0
5/17/2022,0,17.82986111,25.1,12.4,,0.034,0
5/18/2022,0,17.66770833,25.4,13,,0.017,0
5/19/2022,0.017,17.61597222,25.2,12.2,,0.034,0
5/20/2022,0,19.21076389,26.9,13.9,,0,0
5/21/2022,0,19.66979167,27.1,15,,0.034,0
5/22/2022,8.178,19.35,28.8,14.9,,0.034,0
5/23/2022,0.017,20.40034722,28.5,14.1,,0,0
5/24/2022,0,19.45381944,27,13.7,,0,0
5/25/2022,0,19.39895833,26.3,14.2,,0.102,0
5/26/2022,0.527,19.23854167,25.7,15.1,,0.017,0
5/27/2022,1.479,18.63506944,24.5,15.1,,4.695,0.3
5/28/2022,0.102,18.35,25,15,,0.017,0
5/29/2022,0,18.12048611,24.5,14.5,,0.051,0
5/30/2022,0,18.03888889,24.3,14.4,,0,0
5/31/2022,0,17.76458333,24.2,14.2,,0,0
6/1/2022,0,18.32083333,25.9,14.3,,0,0
6/2/2022,0,17.515625,24.4,12.8,,0,0
6/3/2022,0,16.8375,23.9,12.7,,0,0
6/4/2022,0,17.81284722,25.8,11.2,,0.085,0
6/5/2022,0,18.19270833,27.1,11.3,,0.102,0
6/6/2022,0,17.12118056,24.6,13.7,,0,0
6/7/2022,0,17.42361111,24.2,13.3,,0,0
6/8/2022,0,17.97361111,26.5,13,,0,0
6/9/2022,0,16.82013889,22.8,12.8,,0.034,0
6/10/2022,0,17.64513889,24.9,13.6,,0,0
6/11/2022,0,18.10138889,24.2,14.7,,0,0
6/12/2022,0,17.12673611,23.8,14.2,,0,0
6/13/2022,0,16.92951389,21.6,13.7,,0,0
6/14/2022,0,18.12361111,26.9,12.2,,0,0
6/15/2022,0,17.90625,24.9,13.1,,0,0
6/16/2022,0.068,18.32916667,26.6,12,,0.102,0
6/17/2022,0,17.70590278,24.7,13.1,,0,0
6/18/2022,0,17.48402778,25.1,13,,0,0
6/19/2022,0,17.00138889,22.6,13.6,,0,0
6/20/2022,0,16.86840278,24,12.3,,0,0
6/21/2022,0,17.45486111,25.3,12.1,,0,0
6/22/2022,0,16.86319444,23.9,13.4,,0,0
6/23/2022,0,16.93368056,22,13.5,,0,0
6/24/2022,0,15.66909722,19.6,12.9,,0.306,0.1
6/25/2022,0,16.978125,22.3,13.6,,0,0
6/26/2022,0,16.45347222,22.3,13.6,,0,0
6/27/2022,0,16.14583333,21.8,11.2,,0,0
6/28/2022,0,15.37291667,19.6,11.2,,0,0
6/29/2022,0,15.17256944,20.7,11.2,,0,0
6/30/2022,0,16.59756944,24.2,10.8,,0,0
7/1/2022,0,15.14027778,19.4,12.5,,0,0
7/2/2022,0,17.13333333,25.1,11.7,,0,0
7/3/2022,0,17.36319444,25.7,11.7,,0,0
7/4/2022,0,16.93333333,24.7,10.9,,0.017,0
7/5/2022,0,16.18194444,22.5,12.1,,0,0
7/6/2022,0,17.27152778,24.2,11.9,,0,0
7/7/2022,0,15.31597222,19.9,11.5,,0.017,0
7/8/2022,0,14.88055556,18.2,12.4,,0,0
7/9/2022,0,15.50451389,20.1,12.3,,0,0
7/10/2022,0,16.17465278,22.4,12.4,,0,0
7/11/2022,0,16.95729167,25.2,12.2,,0.17,0
7/12/2022,0.85,14.67326389,18.1,12.4,,0.051,0
7/13/2022,0.136,17.39270833,24.7,11.1,,0.017,0
7/14/2022,0.136,17.29479167,24.2,11.9,,0,0
7/15/2022,0.697,17.06145833,24,12.6,,0,0.1
7/16/2022,0,16.32083333,22.9,12.1,,0,0
7/17/2022,0,15.3875,19.7,11.7,,0.017,0
7/18/2022,0,16.48159722,21.5,13,,0,0
7/19/2022,0,15.60451389,22.7,12.4,,0,0
7/20/2022,0.511,15.45902778,23.2,11.4,,0.987,0.1
7/21/2022,0,16.22152778,21.8,11.9,,0,0
7/22/2022,0,15.01527778,22.3,12.2,,0,0
7/23/2022,0.017,15.86666667,24.2,11.3,,0,0
7/24/2022,0,16.60798611,24.2,11.9,,0,0
7/25/2022,0,16.58194444,24.7,10.9,,0,0
7/26/2022,0,16.53958333,24.6,10.9,,0,0
7/27/2022,0,16.63194444,24.2,11.2,,0,0
7/28/2022,0,16.59409722,22.6,13.4,,0,0
7/29/2022,0.357,16.71284722,22.6,13.4,,0.306,0
7/30/2022,0,16.01493056,22.6,13,,0,0.2
7/31/2022,0,16.78229167,23.4,13.3,,0,0
8/1/2022,0,14.95694444,17.9,13.5,,0,0
8/2/2022,0,14.64166667,17.6,12.6,,0,0
8/3/2022,0,15.84618056,20.8,12.6,,0,1.724931084
8/4/2022,0.204,14.93854167,20.3,13,,0.17,0
8/5/2022,0,14.90694444,21.1,11,,0,0
8/6/2022,0,15.82048611,22.9,10.6,,0,0
8/7/2022,0,14.91284722,21.7,9.9,,0.034,0
8/8/2022,0,15.42916667,21.3,11.4,,0,0
8/9/2022,0,16.32534722,23,11.9,,0,0.1
8/10/2022,0,17.19861111,26.1,12.4,,0,0
8/11/2022,0,16.021875,22,12.5,,0,0
8/12/2022,0,15.82395833,21.7,12.1,,0,0
8/13/2022,0,15.57881944,21.7,11.6,,0,0
8/14/2022,0,15.78368056,20.4,11.9,,0.017,0
8/15/2022,0,17.19236111,23.5,14.2,,0,0
8/16/2022,0,17.92013889,25.9,13.1,,0,0
8/17/2022,0,16.12777778,23.6,11,,0,0
8/18/2022,0,16.58680556,25.6,10.3,,0.051,0
8/19/2022,0,17.88472222,27.5,10,,0.085,0
8/20/2022,0,19.38784722,29.5,11.5,,0,0
8/21/2022,0,18.86597222,28.3,12.5,,0,0
8/22/2022,0,16.79444444,24.9,11.2,,0.017,0
8/23/2022,0,15.40277778,21.2,11.2,,0,0
8/24/2022,0,15.98576389,21.4,10.1,,0,0
8/25/2022,0,15.94548611,20.1,11.6,,0,0
8/26/2022,0,16.81527778,23.7,13.3,,0,0
8/27/2022,0,15.31284722,19.3,13,,0.085,0
8/28/2022,0,15.92951389,21.7,12,,0,0
8/29/2022,0.017,17.80277778,26.8,10.7,,0,0
8/30/2022,0,18.196875,28.2,11.6,,0,0
8/31/2022,0,15.88819444,20.9,11.7,,0,0
9/1/2022,0,17.33645833,24.9,11.9,,0,0
9/2/2022,0,14.70798611,18.4,11.9,,0,0
9/3/2022,0,16.33645833,23.8,11.5,,0,0
9/4/2022,0.085,17.24930556,26.6,10.9,,0.068,0
9/5/2022,0,18.23055556,25.4,12,,0,0
9/6/2022,3.876,17.20034722,24.9,12.9,,3.164,5.310638298
9/7/2022,2.193,15.31805556,18.4,13.2,,0.612,0.1
9/8/2022,0,15.46354167,19.6,11.8,,0,0
9/9/2022,0,15.90243056,21.2,11.7,,0,0
9/10/2022,0,17.23819444,25.3,11.7,,0,0
9/11/2022,0,17.92083333,26.4,12.9,,0,0
9/12/2022,0,17.73472222,25.9,12.6,,0,0
9/13/2022,0,16.57256944,23.3,12.4,,0.034,0
9/14/2022,0,16.65555556,22.9,12.2,,0,0
9/15/2022,0,16.36597222,22.8,12.5,,0,0
9/16/2022,0,17.97569444,25.5,13.5,,0,0
9/17/2022,0,17.01493056,24.1,12.2,,0,0
9/18/2022,0,16.76458333,23.9,12.1,,0,0
9/19/2022,0,19.17152778,27,13.4,,0,0
9/20/2022,0,17.98923611,25.6,13.6,,0,0
9/21/2022,0,18.44756944,26.5,13,,0,0
9/22/2022,0,18.54201389,27.1,12.5,,0.017,0
9/23/2022,0,18.65659722,27.5,11.3,,0.034,0
9/24/2022,0,18.43368056,27,11.1,,0.034,0
9/25/2022,0.051,18.39583333,25.7,12.7,,0.034,0.510638298
9/26/2022,0,18.43645833,25.2,12.9,,0,0
9/27/2022,0,18.0375,25.7,11.3,,0,0
9/28/2022,0,18.45138889,27,11.7,,0.017,0
9/29/2022,0,18.609375,27,11.2,,0,0
9/30/2022,0,17.90416667,25.1,13.6,,0,0
10/1/2022,0,18.36354167,26.1,13.3,,0.272,13.4
10/2/2022,0,19.23263889,27.3,12.4,,0,0
10/3/2022,0.017,18.74131944,28,12,,0,0
10/4/2022,0,18.36354167,26.7,12,,0.034,0
10/5/2022,0,18.48958333,26.4,13.6,,0,0
10/6/2022,0,17.98958333,25.6,13.6,,0,0
10/7/2022,0.017,18.07951389,24.9,12.6,,0,0
10/8/2022,0,17.97152778,26.3,11.4,,0,0
10/9/2022,0,18.159375,25.7,12.9,,0,0
10/10/2022,0,18.38645833,25.4,12.1,,0,0
10/11/2022,0.051,17.87430556,25.8,11.4,,0,0
10/12/2022,0,18.35451389,26.4,11.5,,0,0
10/13/2022,0,18.49201389,27.5,11.9,,0,0
10/14/2022,0,18.25659722,27.2,11.4,,0,0
10/15/2022,0,18.29513889,26.3,10.9,,0,0
10/16/2022,0,19.35659722,26.6,12.5,,0,0
10/17/2022,0,19.81041667,26.8,13.7,,0,0
10/18/2022,0,18.92743056,25.1,14.8,,0,0
10/19/2022,0,18.80381944,25.5,13.9,,0,0
10/20/2022,0.017,18.29236111,25.6,12.8,,0,0
10/21/2022,0,18.95416667,27.7,13.1,,0,0
10/22/2022,0.051,19.36944444,26.9,12,,0,0
10/23/2022,0,19.69791667,26.7,13.7,,0.017,0
10/24/2022,0.051,20.41840278,27.9,14.3,,0.102,0
10/25/2022,0,20.52395833,27.9,14.7,,0.034,0
10/26/2022,0,20.03576389,26.8,15,,0,0
10/27/2022,0,19.74236111,26.7,15.1,,0.068,0
10/28/2022,0,20.02118056,28,14.8,,0.119,0
10/29/2022,0,20.17569444,26.9,14.6,,0,0.408510638
10/30/2022,0,19.37395833,25.9,14.7,,0,0
10/31/2022,0,19.53715278,25.7,14.9,,0,0
11/1/2022,0,18.47534722,24.5,15.9,,11.595,0.2
11/2/2022,4.184,18.51631944,24.5,15.5,,10.292,0
11/3/2022,0.425,17.33020833,21.6,14.4,,1.853,6.7
11/4/2022,0.034,19.02222222,26,14.6,,0,0
11/5/2022,0.017,19.71180556,26,14.7,,0,0
11/6/2022,0,19.28194444,26.2,15.4,,0,0
11/7/2022,0.17,19.22638889,25.9,15.4,,0.085,0
11/8/2022,0,19.23819444,25.9,14.7,,0,0
11/9/2022,0.017,19.59340278,26.1,14.9,,0,0
11/10/2022,0,19.98472222,26.9,15.5,,0,0
11/11/2022,0,19.21631944,25.2,15.7,,0,0
11/12/2022,0,17.91701389,22.8,14.8,,0.289,0
11/13/2022,0.017,18.97013889,25,14.9,,0,0
11/14/2022,1.088,18.12916667,23.1,15.4,,1.19,0.6
11/15/2022,1.649,17.67361111,23.7,15.8,,1.649,1.3
11/16/2022,3.163,16.90729167,21.9,14.7,,3.485,2.5
11/17/2022,0.748,16.72395833,21.2,13.6,,1.496,1.225531915
11/18/2022,0,18.496875,25.6,14.4,,0,0
11/19/2022,0,18.43472222,24.4,15,,0,0
11/20/2022,0,18.72326389,24.7,14.6,,0.034,0
11/21/2022,3.522,19.253125,25.9,14.9,,6.328,6.6
11/22/2022,0.102,18.58125,25.5,15.7,,0.255,0.1
11/23/2022,13.052,17.72777778,24.9,13.5,,21.509,0
11/24/2022,2.584,17.31076389,22.2,13.7,,1.889,17.9
11/25/2022,0.051,17.628125,23,14.7,,0.051,0.4
11/26/2022,0.034,17.92256944,23.9,13.7,,0.136,0
11/27/2022,0.136,18.52569444,25.4,13.7,,0.119,0
11/28/2022,0.459,18.04305556,24,14.9,,0.017,0
11/29/2022,1.089,17.42326389,23.4,15,,5.039,3.5
11/30/2022,3.657,17.02881944,22.8,15,,4.082,4.2
12/1/2022,0.068,17.74652778,24.2,14.6,,0.102,0.510638298
12/2/2022,0,18.465625,24.7,13.5,,0.153,0
