*,*,tavg,tmin,tmax,grad,prec,rh,wind
2020,317,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,318,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,319,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,320,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,321,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,322,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,323,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,324,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,325,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,326,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,327,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,328,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,329,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,330,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,331,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,332,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,333,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,334,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,335,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,336,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,337,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,338,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,339,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,340,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,341,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,342,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,343,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,344,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,345,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,346,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,347,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,348,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,349,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,350,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,351,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,352,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,353,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,354,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,355,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,356,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,357,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,358,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,359,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,360,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,361,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,362,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,363,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,364,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,365,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2020,366,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,1,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,2,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,3,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,4,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,5,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,6,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,7,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,8,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,9,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,10,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,11,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,12,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,13,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,14,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,15,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,16,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,17,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,18,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,19,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,20,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,21,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,22,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,23,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,24,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,25,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,26,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,27,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,28,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,29,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,30,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,31,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,32,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,33,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,34,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,35,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,36,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,37,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,38,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,39,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,40,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,41,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,42,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,43,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,44,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,45,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,46,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,47,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,48,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,49,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,50,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,51,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,52,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,53,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,54,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,55,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,56,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,57,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,58,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,59,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,60,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,61,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,62,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,63,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,64,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,65,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,66,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,67,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,68,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,69,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,70,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,71,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,72,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,73,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,74,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,75,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,76,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,77,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,78,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,79,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,80,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,81,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,82,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,83,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,84,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,85,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,86,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,87,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,88,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,89,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,90,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,91,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,92,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,93,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,94,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,95,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,96,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,97,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,98,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,99,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,100,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,101,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,102,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,103,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,104,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,105,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,106,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,107,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,108,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,109,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,110,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,111,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,112,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,113,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,114,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,115,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,116,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,117,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,118,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,119,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,120,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,121,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,122,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,123,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,124,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,125,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,126,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,127,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,128,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,129,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,130,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,131,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,132,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,133,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,134,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,135,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,136,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,137,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,138,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,139,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,140,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,141,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,142,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,143,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,144,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,145,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,146,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,147,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,148,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,149,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,150,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,151,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,152,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,153,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,154,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,155,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,156,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,157,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,158,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,159,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,160,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,161,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,162,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,163,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,164,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,165,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,166,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,167,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,168,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,169,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,170,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,171,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,172,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,173,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,174,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,175,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,176,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,177,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,178,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,179,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,180,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,181,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,182,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,183,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,184,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,185,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,186,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,187,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,188,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,189,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,190,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,191,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,192,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,193,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,194,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,195,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,196,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,197,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,198,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,199,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,200,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,201,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,202,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,203,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,204,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,205,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,206,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,207,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,208,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,209,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,210,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,211,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,212,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,213,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,214,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,215,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,216,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,217,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,218,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,219,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,220,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,221,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,222,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,223,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,224,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,225,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,226,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,227,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,228,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,229,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,230,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,231,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,232,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,233,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,234,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,235,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,236,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,237,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,238,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,239,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,240,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,241,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,242,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,243,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,244,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,245,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,246,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,247,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,248,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,249,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,250,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,251,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,252,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,253,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,254,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,255,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,256,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,257,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,258,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,259,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,260,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,261,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,262,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,263,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,264,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,265,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,266,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,267,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,268,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,269,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,270,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,271,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,272,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,273,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,274,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,275,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,276,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,277,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,278,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,279,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,280,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,281,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,282,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,283,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,284,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,285,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,286,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,287,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,288,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,289,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,290,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,291,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,292,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,293,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,294,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,295,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,296,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,297,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,298,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,299,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,300,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,301,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,302,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,303,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,304,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,305,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,306,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,307,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,308,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
