Date,Time,NEE,qc_co2_flux,u,H,LE,h2o_flux,VPD,Rg,PPFD,Temp,Precip,SWC_3_1_1,SWC_2_1_1,SWC_1_1_1,RH,e,es,Tdew,Ts_1_1_1,Ts_2_1_1,Ts_3_1_1,wind_speed,wind_dir,max_wind_speed
05/15/2022,15:30,-6.58795,0,0.306748,131.525,95.7062,2.1744,-9999,266.188,1158.64,24.333,0,0.152,0.165367,0.355,-9999,2031.39,3027.25,290.91,25.1,25.11,31.1,4.04053,71.9372,10.6141
05/15/2022,16:00,-8.07105,0,0.317166,186.504,125.441,2.85054,-9999,285.869,1194.77,24.519,0,0.152,0.167067,0.355,-9999,2050.14,3065.33,291.056,25.1,25.387,31.39,4.66383,78.3666,10.9009
05/15/2022,16:30,-7.45077,2,0.394305,172.42,84.3323,1.9162,-9999,214.186,1019.64,24.528,0,0.149333,0.167,0.355,-9999,2036.64,3048.27,290.951,25.1,25.6,31.16,5.32336,69.4783,10.8666
05/15/2022,17:00,-6.30074,1,0.407939,119.465,72.1516,1.63825,-9999,105.337,759.12,23.903,0,0.148,0.1658,0.355,-9999,1951.13,2915.6,290.272,25.1,25.6,31.087,5.103,92.642,10.5071
05/15/2022,17:30,-3.03126,1,0.37848,67.7481,31.5981,0.7169,-9999,-9999,455.26,23.31,0,0.149767,0.165133,0.355,-9999,1855.02,2778.11,289.476,25.1,25.8,30.673,4.87248,93.7405,9.50537
05/15/2022,18:00,-0.679663,1,0.345431,16.296,20.8756,0.47334,-9999,-9999,222.357,22.895,0,0.147733,0.166033,0.355,-9999,1782.97,2674.32,288.856,25.1,25.96,30.22,4.65862,80.8596,8.79143
05/15/2022,18:30,1.79121,1,0.39059,-12.1326,19.8273,0.449104,-9999,-9999,53.8347,22.012,0,0.149467,0.167733,0.355,-9999,1675.12,2504.48,287.885,25.1,26.17,29.65,4.97229,102.355,9.03847
05/15/2022,19:00,2.7948,1,0.268803,-24.107,6.28212,0.142159,-9999,-9999,1.98958,21.113,0,0.147867,0.168,0.355,-9999,1576.57,2356.37,286.948,25.1,26.2,29.03,3.88619,95.0215,7.52282
05/15/2022,19:30,3.31304,1,0.235692,-28.8338,9.01037,0.203772,-9999,-9999,-9999,20.464,0,0.1475,0.167967,0.355,-9999,1515.57,2265.88,286.342,25.1,26.3,28.41,3.29248,96.5262,5.56551
05/15/2022,20:00,2.54071,1,0.16992,-19.7868,6.56208,0.148324,-9999,-9999,-9999,19.938,0,0.147767,0.167333,0.355,-9999,1463.78,2188.96,285.811,25.1,26.4,27.9,2.91333,95.4788,4.82171
05/15/2022,20:30,2.49419,1,0.145096,-16.8305,5.99083,0.135345,-9999,-9999,-9999,19.417,0,0.145133,0.167,0.355,-9999,1416.02,2119.61,285.306,25.1,26.4,27.46,2.37349,103.431,3.97937
05/15/2022,21:00,2.87366,1,0.180387,-25.651,8.40727,0.189893,-9999,-9999,-9999,19.109,0,0.146533,0.167,0.355,-9999,1393.94,2088,285.067,25.1,26.4,26.977,2.98477,100.205,5.46606
05/15/2022,21:30,3.26412,2,0.430927,-25.3906,-31.1757,-0.704054,-9999,-9999,-9999,18.93,0,0.1441,0.167067,0.354933,-9999,1384.58,2067.87,284.965,25.1,26.4,26.6,5.70701,98.571,10.9656
05/15/2022,22:00,3.10356,1,0.415643,-19.2501,-10.8197,-0.244194,-9999,-9999,-9999,18.283,0,0.146,0.167333,0.354933,-9999,1336.71,1985.36,284.433,25.1,26.4,26.247,5.43589,100.518,9.75403
05/15/2022,22:30,3.0796,1,0.381845,-22.623,0.210452,0.00474761,-9999,-9999,-9999,17.77,0,0.145367,0.167933,0.355,-9999,1301.11,1927.13,284.027,25.1,26.4,25.89,5.47843,92.0428,9.28498
05/15/2022,23:00,3.14962,1,0.393329,-21.2443,13.4019,0.302229,-9999,-9999,-9999,17.391,0,0.1418,0.168,0.355,-9999,1272.09,1883.25,283.688,25.1,26.4,25.6,5.57335,93.5851,9.52498
05/15/2022,23:30,2.64641,1,0.425361,-20.4801,9.76733,0.220207,-9999,-9999,-9999,17.097,0,0.142,0.168,0.355,-9999,1248.05,1850.93,283.402,25.1,26.367,25.337,6.06855,95.6441,10.5469
05/16/2022,00:00,3.10713,1,0.353236,-24.521,4.97186,0.112021,-9999,-9999,-9999,16.507,0,0.143333,0.167867,0.355,-9999,1195.7,1774.99,282.763,25.1,26.28,25.047,4.88426,95.4714,8.45273
05/16/2022,00:30,2.47699,1,0.303273,-22.1981,4.72109,0.106337,-9999,-9999,-9999,16.148,0,0.141933,0.166933,0.354867,-9999,1169.5,1737.16,282.433,25.1,26.2,24.8,4.46738,94.1697,8.44558
05/16/2022,01:00,2.86703,1,0.294278,-22.8349,10.4717,0.235778,-9999,-9999,-9999,15.762,0,0.141,0.1653,0.354933,-9999,1142.41,1696.37,282.086,25.1,26.2,24.55,4.41377,90.7179,7.11093
05/16/2022,01:30,2.61806,1,0.248437,-22.6572,6.19754,0.139486,-9999,-9999,-9999,15.356,0,0.142,0.165,0.355,-9999,1111.67,1651.01,281.682,25.1,26.2,24.26,3.72187,95.0559,6.71952
05/16/2022,02:00,2.99457,1,0.295486,-23.3762,2.93084,0.0659326,-9999,-9999,-9999,14.899,0,0.1429,0.165,0.355,-9999,1077.25,1599.75,281.219,25.1,26.16,24.02,4.19569,86.1499,7.82653
05/16/2022,02:30,2.97517,1,0.2477,-20.5145,-0.478357,-0.0107556,-9999,-9999,-9999,14.343,0,0.139967,0.165267,0.355,-9999,1041.29,1544.37,280.721,25.1,25.94,23.74,3.72694,78.5583,6.10564
05/16/2022,03:00,2.9041,1,0.227303,-18.2101,-2.59312,-0.0582862,-9999,-9999,-9999,13.981,0,0.139333,0.166933,0.354933,-9999,1019.72,1511.18,280.414,25.1,25.9,23.587,3.69152,82.8713,6.06416
05/16/2022,03:30,3.23837,1,0.267953,-20.7731,-1.05125,-0.0236275,-9999,-9999,-9999,13.911,0,0.141,0.166667,0.355,-9999,1016.24,1503.49,280.365,25.1,25.89,23.34,3.99114,87.9538,6.52401
05/16/2022,04:00,2.76606,1,0.25214,-13.3942,2.14957,0.0483175,-9999,-9999,-9999,13.891,0,0.141667,0.164733,0.355,-9999,1024.02,1513.54,280.476,25.1,25.66,23.11,3.57862,86.4966,6.47019
05/16/2022,04:30,2.92811,1,0.175707,1.43961,8.30224,0.186722,-9999,-9999,-9999,14.1950000000001,0,0.139667,0.164167,0.355,-9999,1065.23,1572.91,281.054,25.1,25.6,22.86,1.80464,40.0998,4.30611
05/16/2022,05:00,3.23745,0,0.173802,1.08377,5.09892,0.114717,-9999,-9999,-9999,14.381,0,0.138,0.164067,0.354933,-9999,1090.73,1609.89,281.402,25.1,25.6,22.8,1.46042,58.0292,3.56599
05/16/2022,05:30,2.40271,1,0.179115,5.0103,7.60572,0.171219,-9999,-9999,-9999,15.156,0,0.138,0.1642,0.355,-9999,1136.99,1676.98,282.015,25.1,25.6,22.8,2.56681,78.2258,5.86028
05/16/2022,06:00,3.06662,1,0.214158,4.55409,9.38083,0.211245,-9999,-9999,-9999,15.504,0,0.1382,0.165533,0.355,-9999,1161.51,1711.9,282.331,25.1,25.48,22.8,2.45311,75.7429,4.34541
05/16/2022,06:30,2.56323,1,0.194926,3.42862,8.52301,0.191967,-9999,-9999,-9999,15.71,0,0.1394,0.166,0.355,-9999,1178.02,1735.14,282.541,25.1,25.39,22.747,2.49584,89.3758,4.82141
05/16/2022,07:00,1.91,1,0.172933,7.92439,2.82857,0.0637028,-9999,-9999,12.429,15.65,0,0.14,0.163933,0.355,-9999,1172.82,1724.08,282.475,25.1,25.25,22.607,1.9411,128.713,4.71617
05/16/2022,07:30,0.697467,2,0.181704,8.30872,8.0243,0.180727,-9999,-9999,45.2047,15.656,0,0.14,0.163033,0.354933,-9999,1178.01,1730.12,282.541,25.1,25.1,22.6,1.97258,158.955,4.5697
05/16/2022,08:00,-0.558292,1,0.280718,20.8023,15.8236,0.356426,-9999,-9999,165.878,15.801,0,0.14,0.163067,0.355,-9999,1186.01,1743.48,282.641,25.1,25.1,22.6,3.12638,164.146,5.75426
05/16/2022,08:30,-4.7029,1,0.32295,53.0796,32.4342,0.731067,-9999,-9999,381.173,16.405,0,0.14,0.163467,0.355133,-9999,1236.82,1822.35,283.267,25.1,25.1,22.6,3.16088,158.364,5.89276
05/16/2022,09:00,-6.50389,1,0.281323,78.2885,42.6947,0.96327,-9999,-9999,539.913,17.158,0,0.14,0.1636,0.355133,-9999,1315.23,1942.59,284.189,25.12,24.967,22.673,2.443,127.225,4.98219
05/16/2022,09:30,-7.05746,0,0.267941,103.632,47.299,1.06771,-9999,72.0386,719.305,17.629,0,0.1384,0.164133,0.355267,-9999,1360.39,2010.6,284.699,25.1,24.9,22.867,2.92995,122.218,5.37624
05/16/2022,10:00,-7.74489,0,0.237189,125.585,66.7063,1.50715,-9999,113.183,814.425,18.338,0,0.139133,0.165733,0.3556,-9999,1439.66,2130.8,285.558,25.12,24.9,23.24,2.14426,128.433,5.38653
05/16/2022,10:30,-7.28609,0,0.295746,104.905,60.2301,1.36048,-9999,22.155,573.125,18.338,0,0.1406,0.165867,0.355133,-9999,1417.65,2095.85,285.324,25.14,24.9,23.653,2.96439,151.527,6.84682
05/16/2022,11:00,3.44325,1,0.268623,103.792,59.4467,1.34362,-9999,86.4961,723.143,18.851,0,0.140467,0.1673,0.3552,-9999,1473.8,2181.63,285.915,25.12,24.78,23.98,2.33136,134.218,5.29228
05/16/2022,11:30,-6.23025,0,0.297019,99.3182,55.4889,1.25431,-9999,36.5676,601.004,19.054,0,0.142,0.168,0.355133,-9999,1485.21,2197.86,286.033,25.16,24.7070000000001,24.3,2.69216,145.23,5.81696
05/16/2022,12:00,-1.66579,1,0.310248,95.575,50.1721,1.13441,-9999,75.2351,687.884,19.255,0,0.141,0.167933,0.355067,-9999,1509.51,2234.36,286.281,25.16,24.7070000000001,24.66,2.62497,140.858,6.29938
05/16/2022,12:30,-7.93732,0,0.273837,151.913,90.5885,2.05074,-9999,193.085,960.342,20.177,0,0.142167,0.167367,0.355467,-9999,1629.89,2416.3,287.461,25.22,24.7,24.847,1.64998,97.015,6.13115
05/16/2022,13:00,-6.71542,0,0.236608,163.136,90.406,2.04739,-9999,152.319,863.467,20.665,0,0.143933,0.1675,0.355267,-9999,1670.44,2475.69,287.841,25.22,24.7,25.307,1.7206,99.9459,5.82879
05/16/2022,13:30,-5.92282,0,0.213652,96.5386,52.7856,1.19505,-9999,65.3631,639.715,20.626,0,0.143,0.1685,0.3558,-9999,1639.78,2427.8,287.555,25.34,24.7070000000001,25.74,2.54683,81.7045,5.35289
05/16/2022,14:00,-7.48223,0,0.267256,155.397,99.0763,2.24516,-9999,191.478,947.307,21.193,0,0.145,0.1689,0.3558,-9999,1736.65,2576.53,288.445,25.37,24.8,26.06,1.9569,112.008,5.59368
05/16/2022,14:30,-6.59918,0,0.238992,252.355,136.6,3.09865,-9999,504.138,1705.5,22.056,0,0.143867,0.169,0.3564,-9999,1844.89,2747.61,289.39,25.34,24.887,26.377,2.73008,98.5569,7.47022
05/16/2022,15:00,-4.07553,0,0.20855,94.8236,57.3512,1.30022,-9999,104.467,740.474,21.961,0,0.145567,0.169,0.355933,-9999,1785.33,2651.03,288.876,25.39,24.9,27.03,2.45372,92.7619,6.57459
05/16/2022,15:30,-5.25392,0,0.239602,104.864,67.6326,1.53355,-9999,75.5124,666.76,22.252,0,0.144,0.1682,0.3556,-9999,1801.69,2677.69,289.019,25.38,24.9,27.52,2.7835,90.64,7.00787
05/16/2022,16:00,-4.08939,0,0.303479,103.763,58.1761,1.31922,-9999,90.5359,721.306,22.463,0,0.144,0.168,0.3562,-9999,1806.83,2689.36,289.064,25.4,24.953,27.78,3.15391,82.9191,7.32198
05/16/2022,16:30,-5.42579,0,0.321696,126.505,78.5027,1.78057,-9999,134.022,847.489,22.69,0,0.144,0.167633,0.3556,-9999,1827.89,2728.8,289.245,25.37,25.087,27.8,4.18466,76.8361,8.34975
05/16/2022,17:00,-4.37868,0,0.246408,101.176,59.202,1.343,-9999,99.9523,745.54,22.805,0,0.1444,0.167067,0.355933,-9999,1841.89,2754.41,289.365,25.4,25.1,27.8,4.02173,79.1998,8.06446
05/16/2022,17:30,-1.85214,1,0.311187,44.394,41.4711,0.939858,-9999,-9999,324.105,22.323,0,0.145467,0.168333,0.356067,-9999,1736.32,2591.25,288.442,25.4,25.1,27.8,4.5275,87.9127,7.23169
05/16/2022,18:00,0.0582126,1,0.308182,-0.791408,24.377,0.552131,-9999,-9999,182.064,21.819,0,0.1448,0.169667,0.355467,-9999,1670.09,2496.53,287.838,25.4,25.3,27.44,4.08775,96.9452,8.40533
05/16/2022,18:30,1.5285,1,0.264635,-14.1286,11.7135,0.265051,-9999,-9999,49.8895,21.005,0,0.1438,0.1698,0.3558,-9999,1576.5,2347.98,286.948,25.4,25.4,27.023,3.97292,89.4523,6.48826
05/16/2022,19:00,2.63322,1,0.243899,-30.8128,8.83136,0.199612,-9999,-9999,1.98368,19.935,0,0.143567,0.170867,0.3562,-9999,1466.9,2185.72,285.843,25.4,25.467,26.59,3.65221,97.6043,6.33675
05/16/2022,19:30,2.37379,1,0.205098,-26.7994,4.22687,0.0954647,-9999,-9999,-9999,19.103,0,0.143267,0.170333,0.356533,-9999,1393.32,2078.59,285.061,25.4,25.6,26.183,3.12631,98.5604,5.12989
05/16/2022,20:00,2.28234,1,0.155033,-20.2598,4.15972,0.0938982,-9999,-9999,-9999,18.509,0,0.144067,0.1706,0.3562,-9999,1345.06,2007.86,284.527,25.4,25.6,25.69,2.84733,90.3446,4.81892
05/16/2022,20:30,2.26421,1,0.187731,-22.0837,5.11753,0.115464,-9999,-9999,-9999,17.987,0,0.141233,0.170133,0.355933,-9999,1302.83,1945.84,284.047,25.4,25.6,25.323,3.07493,98.0169,5.41569
05/16/2022,21:00,2.26103,1,0.199837,-22.0197,3.13531,0.0707342,-9999,-9999,-9999,17.898,0,0.1406,0.170467,0.355933,-9999,1296.14,1935.2,283.969,25.4,25.6,24.987,3.48889,95.2619,5.41476
05/16/2022,21:30,2.8061,1,0.250283,-25.6664,8.25182,0.186138,-9999,-9999,-9999,17.705,0,0.141067,0.170067,0.355867,-9999,1286.28,1916.71,283.854,25.4,25.6,24.677,4.077,87.4764,7.31832
05/16/2022,22:00,2.27782,1,0.249821,-21.8031,0.0710585,0.0016025,-9999,-9999,-9999,17.49,0,0.138067,0.170067,0.356533,-9999,1268.88,1886.38,283.65,25.4,25.6,24.333,4.24632,84.4441,7.28906
05/16/2022,22:30,2.19171,1,0.222062,-17.9676,-1.66464,-0.0375177,-9999,-9999,-9999,16.826,0,0.138867,0.168867,0.356667,-9999,1222.11,1811.89,283.088,25.4,25.6,24.0700000000001,3.61143,90.4337,6.10277
05/16/2022,23:00,2.48846,1,0.261767,-24.8969,1.53972,0.0347063,-9999,-9999,-9999,16.911,0,0.14,0.167933,0.3564,-9999,1232.53,1825.57,283.215,25.4,25.553,23.8,4.33413,92.1926,7.82235
05/16/2022,23:30,2.55012,1,0.223174,-20.7651,-2.33287,-0.0525517,-9999,-9999,-9999,16.309,0,0.139833,0.167,0.3564,-9999,1185.07,1751.56,282.63,25.4,25.427,23.66,3.59753,84.3074,5.88016
05/17/2022,00:00,2.31423,1,0.204528,-19.3986,-2.85596,-0.0643137,-9999,-9999,-9999,15.968,0,0.137,0.167133,0.3566,-9999,1160.54,1713.47,282.319,25.4,25.4,23.44,3.33387,86.0077,5.30955
05/17/2022,00:30,2.7374,1,0.231936,-19.367,-4.03405,-0.0908302,-9999,-9999,-9999,15.718,0,0.1386,0.167233,0.356867,-9999,1150.88,1696.81,282.195,25.4,25.37,23.27,3.56756,89.449,5.86815
05/17/2022,01:00,2.31052,1,0.254086,-21.9721,-3.43677,-0.0773868,-9999,-9999,-9999,15.849,0,0.139133,0.167633,0.356833,-9999,1157.58,1704.07,282.281,25.4,25.17,23,4.24033,78.527,6.82957
05/17/2022,01:30,2.5782,1,0.281649,-17.0024,0.639856,0.0144064,-9999,-9999,-9999,15.648,0,0.140067,0.168,0.3564,-9999,1151.1,1693.01,282.198,25.4,25.1,22.807,4.64756,88.2577,7.82528
05/17/2022,02:00,2.09225,1,0.231176,-8.52747,4.53741,0.102178,-9999,-9999,-9999,15.736,0,0.136167,0.168,0.3564,-9999,1164.92,1712.64,282.375,25.4,25.1,22.687,3.67681,82.0647,6.12007
05/17/2022,02:30,2.07738,1,0.212037,-4.5792,5.43517,0.122387,-9999,-9999,-9999,15.623,0,0.136267,0.1681,0.356667,-9999,1160.82,1705.36,282.323,25.4,25.1,22.6,3.04523,81.2497,4.78754
05/17/2022,03:00,2.4214,1,0.242361,2.16883,5.75582,0.129637,-9999,-9999,-9999,15.725,0,0.1378,0.1682,0.357333,-9999,1180.38,1731.5,282.571,25.4,24.987,22.453,3.04987,75.6999,4.86748
05/17/2022,03:30,2.07835,1,0.218754,-2.9087,1.24033,0.0279297,-9999,-9999,-9999,15.678,0,0.138,0.166867,0.3568,-9999,1166.02,1707.17,282.389,25.4,24.9,22.4,3.22469,68.0504,5.0483
05/17/2022,04:00,1.82302,1,0.178696,-9.16044,-0.906994,-0.0204115,-9999,-9999,-9999,15.231,0,0.138,0.1661,0.357467,-9999,1121.38,1640.38,281.811,25.4,24.9,22.4,2.71904,94.8391,4.42683
05/17/2022,04:30,2.1298,1,0.161072,-13.0881,-8.66592,-0.194924,-9999,-9999,-9999,14.788,0,0.138467,0.166167,0.357533,-9999,1084.86,1585.65,281.323,25.4,24.847,22.19,2.46835,85.3732,4.20953
05/17/2022,05:00,0.757304,1,0.127924,-6.27927,-7.78838,-0.175117,-9999,-9999,-9999,14.324,0,0.137167,0.166867,0.3566,-9999,1057.55,1544.23,280.948,25.4,24.713,22,2.29248,88.5228,4.13271
05/17/2022,05:30,-8.93541,2,0.11232,-5.88238,-4.40693,-0.0990461,-9999,-9999,-9999,13.876,0,0.135133,0.167,0.3564,-9999,1028.96,1501.17,280.546,25.4,24.7,21.9,1.49927,50.2395,3.44137
05/17/2022,06:00,3.98747,1,0.0602386,0.380967,-11.6709,-0.262229,-9999,-9999,-9999,13.494,0,0.1368,0.167,0.3568,-9999,1008.37,1471.71,280.251,25.4,24.7,21.713,1.08079,60.3089,2.2815
05/17/2022,06:30,0.833524,2,0.0968777,1.62545,14.9383,0.335607,-9999,-9999,2.35038,13.287,0,0.137,0.1664,0.356,-9999,1002.5,1461.52,280.166,25.4,24.7,21.56,1.41244,141.414,2.63741
05/17/2022,07:00,4.90183,1,0.0256692,0.131648,3.43582,0.0772804,-9999,-9999,21.0799,13.999,0,0.1379,0.164833,0.3568,-9999,1085.29,1582.73,281.328,25.4,24.5,21.487,0.731232,148.354,1.29123
05/17/2022,07:30,1.55168,1,0.0939966,-0.907354,15.5532,0.350199,-9999,-9999,64.5777,14.682,0,0.137767,0.1649,0.356733,-9999,1166.32,1698.59,282.393,25.4,24.4,21.367,0.510273,98.3985,1.80929
05/17/2022,08:00,-0.116446,1,0.144562,6.17744,17.1547,0.386508,-9999,-9999,120.624,15.651,0,0.138067,0.1648,0.356467,-9999,1217.45,1773.24,283.031,25.4,24.4,21.493,1.55595,153.193,3.78288
05/17/2022,08:30,-1.99957,0,0.106816,34.5238,39.3692,0.88759,-9999,-9999,276.173,16.454,0,0.136867,0.1656,0.355933,-9999,1272.16,1850.83,283.689,25.4,24.36,21.5,1.82445,72.0734,4.02162
05/17/2022,09:00,-3.20557,0,0.187258,41.9613,23.4898,0.529822,-9999,-9999,275.353,16.939,0,0.137,0.166533,0.356067,-9999,1308.83,1906.64,284.116,25.4,24.22,21.72,2.21567,85.821,5.31732
05/17/2022,09:30,-3.34269,1,0.247994,53.0036,28.4848,0.642758,-9999,-9999,379.062,17.4,0,0.1354,0.167667,0.356333,-9999,1344.33,1960.26,284.519,25.4,24.2,21.9,2.89719,109.014,6.28875
05/17/2022,10:00,-5.048,0,0.241381,76.0587,37.9117,0.856243,-9999,-9999,523.456,18.168,0,0.135333,0.167533,0.3576,-9999,1422.77,2078.52,285.378,25.4,24.2,22.133,2.40283,110.794,4.9181
05/17/2022,10:30,-2.89403,1,0.27395,47.1278,27.9259,0.630662,-9999,-9999,309.556,18.339,0,0.138067,0.167733,0.356267,-9999,1416.58,2067.82,285.312,25.4,24.2,22.473,3.14359,135.231,7.31746
05/17/2022,11:00,-6.64512,1,0.317993,82.1433,57.5749,1.30114,-9999,-9999,483.16,18.886,0,0.138,0.1676,0.3564,-9999,1479.06,2163.29,285.97,25.4,24.08,22.66,2.60312,128.669,5.75364
05/17/2022,11:30,-8.17155,0,0.323779,210.711,114.131,2.58309,-9999,355.875,1389.25,20.031,0,0.136533,0.167867,0.357,-9999,1620.69,2380.44,287.374,25.4,23.93,22.867,3.24268,127.707,7.32472
05/17/2022,12:00,-6.65926,1,0.389163,128.539,30.4461,0.689218,-9999,102.637,769.127,20.446,0,0.138433,0.167333,0.356733,-9999,1640.23,2411.67,287.559,25.4,23.9,23.473,2.3352,135.283,6.52429
05/17/2022,12:30,-7.99919,0,0.282181,122.865,90.8344,2.05791,-9999,119.611,822.033,21.023,0,0.139733,0.167533,0.356133,-9999,1728.45,2538.72,288.372,25.4,23.9,24.03,1.08565,100.692,4.4294
05/17/2022,13:00,-5.70944,0,0.216363,95.1927,73.1962,1.65899,-9999,147.092,868.456,21.426,0,0.140567,0.167667,0.356467,-9999,1770.72,2605.65,288.748,25.4,23.9,24.577,1.85743,55.8122,5.04671
05/17/2022,13:30,-6.72583,0,0.268376,250.282,137.769,3.1274,-9999,454.104,1559.54,22.73,0,0.141267,0.167033,0.356533,-9999,1941.52,2872.81,290.194,25.4,23.93,25.043,1.4978,107.168,5.07731
05/17/2022,14:00,-6.50974,1,0.485098,290.113,127.585,2.89754,-9999,519.126,1744.36,23.26,0,0.1395,0.167167,0.356533,-9999,1993.59,2956.21,290.612,25.4,24,25.83,1.10906,142.193,7.64369
05/17/2022,14:30,-3.68,0,0.196954,112.802,79.69,1.80953,-9999,132.886,815.199,23.309,0,0.143133,0.1665,0.355467,-9999,1977.51,2926.99,290.484,25.4,24.19,26.787,1.32475,53.595,4.41324
05/17/2022,15:00,-5.4997,0,0.256076,158.227,94.309,2.14207,-9999,266.803,1112.04,23.641,0,0.142333,0.166667,0.355867,-9999,2005.77,2977.15,290.708,25.4,24.2,27.39,2.3524,101.76,6.02336
05/17/2022,15:30,-5.45611,0,0.242273,108.044,95.0472,2.15784,-9999,133.925,806.143,23.519,0,0.144633,0.1669,0.357,-9999,1948.88,2892.95,290.253,25.4,24.2070000000001,27.77,2.79433,105.444,7.54752
05/17/2022,16:00,-2.57482,1,0.303179,79.9297,58.5348,1.32804,-9999,29.0569,538.717,23.121,0,0.145,0.167,0.3562,-9999,1877.87,2777.75,289.669,25.4,24.353,27.8,3.44009,100.408,7.59021
05/17/2022,16:30,-4.67393,1,0.338724,127.163,64.4396,1.46292,-9999,171.444,913.804,23.4570000000001,0,0.143567,0.1662,0.356133,-9999,1942.94,2888.1,290.205,25.4,24.4,27.8,3.55098,90.5824,7.86327
05/17/2022,17:00,-2.59695,1,0.318197,59.5671,35.6775,0.809438,-9999,-9999,412.39,23.201,0,0.142533,0.165,0.356067,-9999,1873.53,2774.23,289.632,25.4,24.65,27.8,3.45915,112.197,6.60256
05/17/2022,17:30,-2.82513,1,0.380574,73.3157,35.8277,0.812396,-9999,-9999,441.476,22.732,0,0.142,0.165,0.355733,-9999,1807.17,2679.88,289.067,25.4,24.7,27.8,5.1438,92.7416,8.40339
05/17/2022,18:00,0.880882,1,0.320039,-1.0682,5.51447,0.12488,-9999,-9999,112.646,21.699,0,0.1436,0.165,0.355867,-9999,1674.62,2469.83,287.88,25.4,24.74,27.46,4.54386,87.7739,7.81662
05/17/2022,18:30,1.24313,1,0.329924,-10.9155,13.25,0.299791,-9999,-9999,38.8607,20.871,0,0.140867,0.165967,0.3554,-9999,1584.03,2333.67,287.021,25.4,24.887,27.04,4.50647,89.8782,7.53927
05/17/2022,19:00,2.58589,1,0.341954,-23.7769,-12.2209,-0.276244,-9999,-9999,1.88413,19.934,0,0.1418,0.166133,0.356133,-9999,1492.27,2195.86,286.105,25.4,24.9,26.617,4.62409,99.1626,8.51695
05/17/2022,19:30,2.02998,2,0.268942,-20.7504,-1.0598,-0.0239401,-9999,-9999,-9999,19.244,0,0.1406,0.167133,0.355667,-9999,1431.25,2103.42,285.469,25.4,25.033,26.227,4.34343,96.5634,7.80124
05/17/2022,20:00,2.00115,1,0.201261,-19.535,0.988746,0.0223191,-9999,-9999,-9999,18.524,0,0.1405,0.1675,0.3562,-9999,1364.94,2007.52,284.749,25.4,25.1,25.73,3.16873,88.9774,5.62445
05/17/2022,20:30,2.03759,1,0.192515,-19.2918,1.30643,0.0294741,-9999,-9999,-9999,17.9,0,0.139767,0.167867,0.3558,-9999,1316.51,1936.9,284.204,25.4,25.1,25.38,3.39064,88.3752,5.30691
05/17/2022,21:00,2.20714,1,0.203831,-19.4526,1.79759,0.0405441,-9999,-9999,-9999,17.593,0,0.137767,0.168,0.356333,-9999,1293.26,1902.2,283.936,25.4,25.1,25,3.59242,90.9513,5.58246
05/17/2022,21:30,2.37494,1,0.248086,-23.5964,3.67673,0.0829233,-9999,-9999,-9999,17.49,0,0.137867,0.167867,0.3558,-9999,1289.14,1896.2,283.888,25.4,25.1,24.717,3.89133,92.34,7.08437
05/17/2022,22:00,2.2022,1,0.243986,-21.4753,2.53621,0.0572005,-9999,-9999,-9999,17.546,0,0.139133,0.167767,0.356067,-9999,1289.98,1896.26,283.898,25.4,25.1,24.333,3.87585,95.5832,6.87303
05/17/2022,22:30,2.30556,1,0.262844,-21.0189,0.88182,0.0198834,-9999,-9999,-9999,17.312,0,0.137333,0.167633,0.3552,-9999,1271.57,1866.1,283.682,25.4,25.1,24.09,4.00147,95.9276,7.63003
05/17/2022,23:00,1.86896,1,0.182611,-17.863,-0.877981,-0.0197857,-9999,-9999,-9999,16.758,0,0.137067,0.167233,0.355267,-9999,1226.44,1798.01,283.141,25.4,25.1,23.787,3.3118,91.241,5.15715
05/17/2022,23:30,2.33046,1,0.206313,-19.7804,-3.46041,-0.0779508,-9999,-9999,-9999,16.353,0,0.138,0.1665,0.355267,-9999,1195.74,1750.97,282.763,25.4,25.1,23.627,3.00801,96.5632,4.73146
05/18/2022,00:00,1.46231,1,0.157909,-12.979,-3.215,-0.0723825,-9999,-9999,-9999,15.743,0,0.137167,0.165667,0.355267,-9999,1153.5,1687.37,282.229,25.4,25.08,23.38,2.59163,97.5999,4.39557
05/18/2022,00:30,2.15382,1,0.205684,-21.3355,-3.65939,-0.0823884,-9999,-9999,-9999,15.749,0,0.135267,0.165,0.355067,-9999,1155.06,1688.78,282.249,25.4,24.94,23.16,2.64168,107.077,4.53016
05/18/2022,01:00,2.09598,1,0.245615,-21.4627,-3.81462,-0.0858663,-9999,-9999,-9999,15.54,0,0.137,0.165,0.355,-9999,1141.2,1666.22,282.07,25.4,24.9,22.887,3.21471,105.197,5.564
05/18/2022,01:30,1.72405,1,0.155112,-12.6823,-5.40144,-0.121529,-9999,-9999,-9999,15.078,0,0.137467,0.165,0.355133,-9999,1106.82,1614.99,281.618,25.4,24.9,22.727,2.80741,84.996,4.57966
05/18/2022,02:00,2.00242,1,0.186212,-16.4658,-7.43726,-0.167277,-9999,-9999,-9999,14.664,0,0.137,0.165733,0.355067,-9999,1082.52,1578.84,281.291,25.4,24.867,22.527,3.02043,96.5328,4.82907
05/18/2022,02:30,1.71726,1,0.166294,-13.108,-6.13671,-0.138013,-9999,-9999,-9999,14.622,0,0.134,0.166467,0.354933,-9999,1076.88,1569.46,281.214,25.4,24.727,22.37,2.93606,82.7793,4.37042
